id,sqft_living,price
7689600360,710,215000.0
2025049206,710,399950.0
6450301220,710,264000.0
3076500830,710,385195.0
7518503685,710,402000.0
7454001120,710,285950.0
626049091,720,275500.0
9275200080,720,295000.0
7312900060,720,235000.0
5126400230,720,199000.0
2658000115,720,190000.0
7883607645,720,155000.0
3488300085,720,435000.0
534000080,720,333000.0
3298700012,720,295000.0
1921069059,720,250000.0
5347200220,720,225000.0
7899800890,720,181000.0
3362400472,720,403000.0
7452500285,720,280000.0
5694501195,720,438600.0
1997200060,720,270000.0
534000075,720,329350.0
1901600095,720,210000.0
7972603931,720,240000.0
4302200790,720,248500.0
3222049087,720,570000.0
7116000425,720,150000.0
5379805495,720,179000.0
9269200650,720,314000.0
9276200220,720,375000.0
7518503065,720,335000.0
3972300169,720,195000.0
522069097,720,150000.0
2341300115,720,235000.0
871000065,720,419000.0
6181700250,720,350000.0
1105000296,720,230000.0
5550300175,720,285000.0
4229900140,720,310000.0
2112700895,720,276000.0
3438501150,720,300000.0
9368700031,720,195000.0
7227500830,720,151000.0
3298700302,720,287000.0
7135300275,720,185000.0
7227500740,720,217000.0
4235400255,720,405000.0
2114700090,720,151000.0
2487200680,720,447000.0
3352400004,720,184500.0
1454100010,720,338500.0
4302201130,720,205000.0
2354300915,720,330000.0
2414600366,720,199900.0
3340401535,730,140000.0
7203601405,730,217000.0
2117700065,730,306950.0
7550800916,730,395000.0
1523300180,730,321500.0
7889600230,730,114000.0
8122100650,730,316000.0
3603000410,730,174950.0
5101405276,730,378500.0
3028200080,730,81000.0
8122100265,730,464000.0
4438000165,730,122000.0
2767600920,730,465000.0
1523300140,730,325000.0
4337000275,740,230500.0
892000025,740,114975.0
7454000315,740,299500.0
7454000030,740,250000.0
7866500035,740,299000.0
5379805120,740,213000.0
1024000109,740,295000.0
3331500940,740,342000.0
4365200425,740,350000.0
2420069242,740,175000.0
5100401516,740,407000.0
522059327,740,157500.0
6150700169,740,304700.0
418000145,740,213800.0
8151600610,740,235750.0
7454000145,740,122000.0
7920100025,740,450000.0
5621100115,740,255000.0
5147600105,740,178500.0
1025039168,740,290000.0
2887701251,740,392800.0
3046200125,740,202000.0
3524039060,750,250000.0
4136800205,750,258000.0
5583200345,750,422000.0
2254502071,750,375000.0
1529300135,750,338000.0
3294700310,750,261000.0
6638900115,750,296000.0
3330500925,750,258305.0
7221400320,750,213000.0
1823069059,750,355000.0
9828200187,750,370000.0
2475900840,750,258000.0
7549801140,750,260000.0
3468800310,750,425000.0
3760500240,750,435000.0
4364200075,750,300000.0
5101407305,750,319000.0
1623049062,750,210000.0
1211000280,750,295000.0
3298701025,750,135000.0
8122100392,750,292500.0
2508000020,750,250000.0
7972603950,750,238000.0
4449800063,750,435000.0
3298700840,750,263500.0
6170900190,750,325000.0
1443500120,750,310000.0
7335400215,760,95000.0
5101400994,760,361600.0
7943000020,760,183000.0
2690600005,760,162500.0
6146600175,760,129000.0
2770602170,760,375000.0
4048400185,760,352000.0
1446401460,760,122000.0
3352400661,760,135900.0
7986401205,760,530000.0
4447300165,760,415000.0
5637500250,760,447000.0
3151600035,760,261590.0
2123039032,760,369900.0
3332000195,760,167500.0
7548300441,760,300000.0
2767604252,760,344000.0
7606200275,760,190000.0
7544800195,760,415000.0
795000765,760,92000.0
3806000005,760,110000.0
2861100030,760,265000.0
9325800110,760,289950.0
2917200475,760,430000.0
2734100395,760,380000.0
5279100625,770,248000.0
6163900032,770,264950.0
5631500400,770,180000.0
5379804730,770,156000.0
3995700325,770,275000.0
3874900205,770,378510.0
5589900761,770,315000.0
6730700385,770,205000.0
6840700036,770,497000.0
2493200455,770,290000.0
8651402910,770,176000.0
3997500130,770,310000.0
6303400460,770,197000.0
9141100210,770,257000.0
985000950,770,217000.0
7454001090,770,307000.0
6411600411,770,257000.0
3996900160,770,277000.0
7905200130,770,345000.0
1722800835,770,252500.0
3095000040,770,315000.0
1400300055,770,425000.0
7304301045,770,257000.0
9518100059,770,203700.0
1139000620,770,385000.0
4303200555,770,265000.0
3996900460,770,220000.0
6163900073,770,180000.0
6414100721,770,407500.0
2475900850,770,212000.0
1443501020,770,163250.0
9390700095,770,407500.0
3751600030,770,100000.0
4303200184,770,230000.0
6163901033,770,269000.0
3626039187,770,395000.0
3235100080,770,260000.0
3996900575,770,259950.0
7312400325,770,275000.0
9268200600,770,413500.0
7904700146,770,290000.0
1588600040,770,365000.0
558100065,780,254922.0
1566100130,780,319000.0
795002450,780,270950.0
8019200360,780,248500.0
1726069051,780,306000.0
952003340,780,380000.0
9238901020,780,289000.0
7973202712,780,130000.0
8572900275,780,286000.0
2734100835,780,90000.0
9274200850,780,464050.0
3623059027,780,200000.0
567000382,780,370000.0
7211401485,780,285000.0
4008400515,780,190000.0
40000228,780,221900.0
111000190,780,146000.0
40000362,780,78000.0
3438503045,780,165000.0
1604601155,780,180000.0
4154300505,780,315000.0
2624049073,780,360000.0
8649401270,780,167000.0
7335400345,780,135000.0
7231502505,780,220000.0
7228501903,780,250000.0
2826049091,790,259950.0
1703900155,790,325000.0
7812800995,790,200000.0
4356200120,790,248000.0
9828702095,790,439000.0
8151600101,790,115000.0
6117501820,790,250275.0
5379800810,790,198000.0
5016003230,790,169317.0
6392000570,790,399000.0
1397300055,790,268500.0
9828202325,790,436000.0
732000160,790,330000.0
910000104,790,245500.0
1446403835,790,189000.0
8862000075,790,285000.0
1049010620,790,90000.0
3727800065,790,425000.0
7812800155,790,170000.0
2771101251,790,395000.0
7443000652,790,365000.0
6117501820,790,435000.0
3438500981,790,280000.0
3426059050,790,315000.0
7812800855,790,159100.0
7813200115,790,100000.0
1446403850,790,118125.0
7400062,790,299800.0
312000265,790,375000.0
9232900165,790,418500.0
1446403850,790,212000.0
3331500121,790,342888.0
5381000048,790,110000.0
7950300775,790,350000.0
985001015,790,135000.0
5126900405,790,169500.0
5126900100,790,150000.0
2500600289,790,130000.0
7445000105,800,373500.0
2223059053,800,230000.0
2856100125,800,439000.0
1324300091,800,370000.0
4340610080,800,269500.0
2516000486,800,402500.0
9183700845,800,175000.0
1982201345,800,440000.0
1423200110,800,180000.0
6145601819,800,278750.0
4059400190,800,225000.0
1222069089,800,375000.0
5101408735,800,250000.0
2767704055,800,435000.0
2724200705,800,95000.0
2870000040,800,145000.0
730000139,800,305000.0
3438500346,800,265050.0
1788700230,800,191000.0
9268200641,800,350000.0
2826049108,800,353500.0
8024201055,800,404500.0
985001275,800,250000.0
3330500920,800,339950.0
2895600680,800,335950.0
1453600182,800,285000.0
2856100360,800,465000.0
8018600880,800,110000.0
8024200350,800,410000.0
9200000050,800,109500.0
5126900200,800,162248.0
4337000335,800,268750.0
5141000571,800,267000.0
5595900210,800,195000.0
4310702775,800,280000.0
6638900405,800,405000.0
3331500485,800,350000.0
5705500075,800,388000.0
7224500090,800,414000.0
408100105,800,265000.0
424500100,800,189900.0
7282300095,800,295000.0
546000045,800,422500.0
5414100040,800,299950.0
8122101440,800,325000.0
3226049134,800,330000.0
5100400315,800,379000.0
7625702616,809,219000.0
7812800865,810,170000.0
723049596,810,255000.0
2492201005,810,325000.0
1788700070,810,170000.0
5220300140,810,408000.0
2591010290,810,285000.0
5101400934,810,450000.0
3438500880,810,325000.0
2970800130,810,215000.0
6303401150,810,125000.0
5347200160,810,235000.0
2634500005,810,237500.0
2391600330,810,505000.0
5249803745,810,367500.0
2848700585,810,255000.0
6821102100,810,510000.0
4006000307,810,155000.0
6450304630,810,229000.0
1446403305,810,206000.0
5680000260,810,385000.0
4365200186,810,253500.0
6149700380,810,299900.0
5411800250,810,367000.0
2235000015,810,260600.0
1982201255,810,357950.0
7224000950,810,238950.0
7335400500,810,194900.0
9417400215,820,363000.0
523049195,820,150000.0
2658000215,820,207000.0
617000089,820,274000.0
1394300005,820,361280.0
322059049,820,295000.0
3298700671,820,260000.0
726049184,820,294000.0
3797001815,820,532500.0
6933600540,820,508000.0
1862400057,820,320000.0
5016001260,820,480000.0
3013300510,820,389950.0
6450303820,820,245000.0
1895000045,820,195000.0
66000265,820,370000.0
924000040,820,324000.0
522059013,820,173000.0
2726049071,820,510000.0
3331001165,820,305000.0
7221400285,820,265000.0
4302201045,820,150000.0
6145600285,820,300000.0
2726049071,820,489950.0
7625703065,820,375000.0
2724089019,820,527550.0
9521100301,820,339950.0
3278602670,820,219500.0
6865200831,820,475000.0
952003435,820,420000.0
3278602660,820,194000.0
8651441520,820,220000.0
6821600065,820,478000.0
567000380,820,365000.0
1483300430,820,554000.0
2892600016,820,197500.0
123039604,820,102500.0
3342100785,820,235000.0
7227502155,820,208000.0
2320069107,820,185000.0
1278000210,828,110000.0
6431500280,830,393000.0
2113701095,830,150000.0
1773100275,830,205000.0
4337000160,830,110000.0
5393600509,830,334500.0
7686202730,830,200000.0
1787600294,830,222000.0
9828201361,830,299000.0
5216200090,830,385000.0
6145602125,830,295000.0
1931300955,830,525000.0
2349300069,830,301500.0
2197600388,830,350000.0
6661200050,830,175000.0
9358000780,830,275000.0
3300700470,830,394475.0
8150100045,830,210000.0
6450301310,830,225000.0
6431000196,830,519000.0
5393600507,830,329445.0
424049283,830,345000.0
1782000180,830,350000.0
2422049104,830,85000.0
263000164,830,425000.0
396100110,830,282613.0
3336001316,830,160000.0
7011201106,830,425000.0
3300701575,830,455000.0
7625703007,830,271115.0
9266700845,830,325000.0
1951600250,830,135000.0
3500100015,830,327500.0
4154302075,830,200000.0
2586800140,830,135000.0
3319500922,830,345000.0
2422049104,830,235000.0
2422029094,833,517534.0
1704900135,840,315000.0
3598600049,840,124000.0
6145600410,840,290000.0
2185000685,840,208417.0
7519001990,840,361500.0
1788800770,840,187500.0
7200179,840,175000.0
7200179,840,150000.0
3353402400,840,124500.0
2771601730,840,530000.0
3598600049,840,224000.0
8641500280,840,270000.0
7299500200,840,190000.0
6450302546,840,130000.0
7520000695,840,251000.0
7003200120,840,528000.0
3438501020,840,308500.0
7520000695,840,151100.0
1233100601,840,360000.0
1863900190,840,202000.0
792000006,840,187000.0
7518505610,840,471000.0
8651430780,840,178000.0
795000820,840,220000.0
8651410090,840,209000.0
2487700065,840,400000.0
179001101,840,135000.0
2085200545,840,180000.0
1788800610,840,105000.0
5248800440,840,275000.0
5560000480,840,169950.0
6749700004,840,291000.0
461004195,840,457500.0
1788900230,840,86500.0
2123049086,840,210000.0
3869900146,840,306500.0
2815600235,840,450600.0
1865810290,840,232000.0
2634500050,840,251000.0
6163901383,840,295000.0
1788800630,840,185000.0
8651401270,840,203000.0
1005000250,840,350000.0
7625704317,840,377500.0
9277700075,840,355000.0
4454800060,840,450000.0
1788900230,840,199950.0
8651400730,840,191000.0
2695600005,840,325000.0
1788800630,840,96500.0
6917700356,840,405100.0
1766600075,840,389100.0
106000320,840,401000.0
4330600301,840,218450.0
8651431100,840,199990.0
1232001480,840,445000.0
9543000205,844,139950.0
3856902996,850,553500.0
7635800180,850,320000.0
3089000005,850,150000.0
1823059159,850,298000.0
257000138,850,280000.0
6303401050,850,132500.0
2493200235,850,370000.0
6450304260,850,294000.0
7452500530,850,250000.0
2560800165,850,180500.0
7547300050,850,295000.0
3333002450,850,490000.0
4392200165,850,440000.0
2887701420,850,489000.0
226109056,850,170000.0
3432500310,850,325000.0
4408100095,850,308500.0
1180003175,850,229950.0
2695600375,850,354000.0
4174600055,850,360000.0
3501100280,850,460000.0
6746700565,850,447000.0
6150200180,850,290000.0
6300000693,850,233000.0
3333002450,850,165000.0
9523103001,850,389000.0
9136103136,860,580000.0
1723059050,860,290300.0
1498301048,860,321950.0
9164100040,860,390000.0
1604601572,860,345000.0
3531900060,860,345000.0
7689600330,860,207000.0
3542300060,860,210000.0
7812801590,860,219900.0
9485700175,860,310000.0
9828200525,860,330000.0
6154900130,860,340000.0
5253300387,860,215000.0
6303400290,860,170000.0
5100402767,860,397000.0
2877102495,860,445000.0
1218000030,860,278000.0
6150200375,860,227000.0
9268200285,860,370000.0
3352401476,860,199988.0
5739601300,860,605000.0
2767600921,860,405000.0
7211400990,860,256000.0
6437400101,860,284000.0
6146600595,860,209950.0
4443801160,860,420000.0
7883602650,860,250000.0
7663700663,860,353000.0
1138010170,860,350000.0
3883800011,860,219900.0
3883800011,860,82000.0
7227500450,860,222900.0
8651401680,860,198000.0
1917300025,860,122000.0
7657000225,860,205000.0
3332500265,860,311000.0
2005600090,860,160000.0
3028200100,860,216000.0
1796350300,860,195000.0
6874200960,860,170000.0
6300000400,860,320000.0
6730700260,860,235000.0
4343800080,860,305000.0
1861400068,860,390000.0
7100000135,860,330000.0
9235900030,860,245000.0
1233100720,860,399000.0
419000035,860,187000.0
8651410740,860,189000.0
6813600440,860,442000.0
1446404015,860,200000.0
6384500035,860,370000.0
1604600790,860,316000.0
3738900035,860,298800.0
5066400564,860,199129.0
7100000035,860,315000.0
7518505375,860,399900.0
425000230,870,150000.0
8651430220,870,183000.0
455000841,870,475000.0
6415100331,870,312500.0
826000295,870,379950.0
8151600701,870,234000.0
717000225,870,235000.0
8148600020,870,170000.0
2768301214,870,395000.0
2749600095,870,595000.0
3126049439,870,313000.0
7452500045,870,235000.0
8651430870,870,177000.0
1782500035,870,357000.0
2391600555,870,406500.0
7452500365,870,310000.0
9297300500,870,435000.0
3438503014,870,230000.0
7972603385,870,245000.0
5379805253,870,240000.0
7812800681,870,166000.0
6141100395,870,240000.0
8819900055,870,503000.0
7414200010,870,276000.0
6365900065,870,334850.0
9834201215,870,276000.0
8651430210,870,217000.0
9297301520,870,410000.0
1529300410,870,365000.0
1498302774,870,271310.0
3438501450,870,382000.0
8835200790,870,280000.0
8651430560,870,180000.0
3226049117,870,387500.0
922049078,870,157000.0
3750600566,870,199950.0
9476200035,880,190000.0
1926049210,880,372500.0
9828201745,880,615000.0
5347200162,880,210000.0
4060000240,880,205425.0
8068000585,880,235000.0
2620069077,880,215000.0
6380500135,880,326100.0
6821100246,880,415000.0
1819800042,880,460000.0
2122049013,880,204750.0
1703401110,880,292000.0
6821102352,880,330000.0
3584800010,880,550000.0
5683500085,880,415000.0
822059059,880,292500.0
6821102350,880,323000.0
4311700120,880,105000.0
5014000215,880,454000.0
3797000295,880,492000.0
6163901751,880,291500.0
9266700175,880,415000.0
6021503885,880,427550.0
7831800395,880,312500.0
6021503570,880,525000.0
9222400510,880,406000.0
2356800020,880,416000.0
8945300290,880,160000.0
3797000300,880,405000.0
6300000364,880,235000.0
8024201370,880,400000.0
5100401414,880,490000.0
5014000085,880,425000.0
1454100480,880,378500.0
6300000368,880,248500.0
3300700480,880,330000.0
7224000315,880,256000.0
723049219,880,210000.0
1623049145,880,210000.0
4059400585,880,218000.0
4060000290,880,253000.0
844001145,880,208500.0
2112700370,880,199400.0
9347900020,880,230000.0
2188200785,880,196000.0
4060000440,880,241000.0
1326039039,880,334550.0
4154302045,880,376000.0
7987400316,880,255000.0
41000454,880,130000.0
7116000350,880,128750.0
952004725,880,280000.0
6929602390,880,230000.0
9828701488,880,360000.0
9550204515,890,542000.0
4154301371,890,315000.0
5062300280,890,150000.0
5101400561,890,250000.0
7170200110,890,455000.0
3333000655,890,334000.0
952005224,890,409000.0
1895000260,890,207950.0
4383500030,890,154500.0
4221900030,890,682000.0
3205000050,890,358000.0
9214400135,890,510000.0
3624039073,890,299950.0
3500100047,890,275400.0
1062100095,890,328000.0
6145601745,890,220000.0
1819800286,890,460000.0
1862400292,890,391000.0
3342100685,890,283000.0
1560100135,890,285000.0
4073200124,890,305000.0
625049310,890,587750.0
2326079039,890,362000.0
3734900110,890,230000.0
6018500015,890,199990.0
1180002580,890,180000.0
4077800518,890,371000.0
4356200210,890,153500.0
9232900075,890,314963.0
3352402195,890,169000.0
2919702655,890,475000.0
2341800195,890,302000.0
3395800455,890,150000.0
9828702771,893,359950.0
5100400244,894,403000.0
3353400120,900,174000.0
7518501390,900,473000.0
7686202635,900,185000.0
272000620,900,290000.0
1450000050,900,201000.0
3422059085,900,157340.0
3211200290,900,304000.0
4006000401,900,140000.0
3123800125,900,315000.0
9320901250,900,133400.0
5101405604,900,350000.0
1222000055,900,180250.0
441000115,900,470000.0
1393800005,900,355000.0
4302200535,900,219000.0
1820069019,900,302000.0
7225000215,900,249500.0
3840700600,900,355000.0
3336001946,900,263300.0
8132700150,900,553000.0
5101405604,900,395000.0
1450000210,900,179500.0
9278200095,900,465000.0
7686205020,900,144975.0
7883608693,900,191000.0
6392000625,900,451000.0
6018500120,900,210000.0
1154100205,900,305000.0
3876810170,900,329000.0
1623089039,900,275000.0
2420069017,900,152900.0
6821100125,900,529500.0
1721801280,900,230000.0
8133700020,900,496000.0
945000250,900,370000.0
7999600180,900,83000.0
9320900420,900,89000.0
8864000440,900,225000.0
7972601710,900,320000.0
952006680,900,550000.0
8658303585,900,252500.0
6821102385,900,334000.0
4443800375,900,400000.0
7226000110,900,205000.0
5101407790,900,375000.0
3333002790,900,243500.0
7849200635,900,235000.0
9320900610,900,146000.0
5706500140,900,205500.0
2730000270,900,178500.0
6675500133,900,325000.0
2464400340,900,381500.0
223039254,900,329950.0
9528104360,901,435000.0
1113000430,902,152000.0
421049114,910,128000.0
2781250520,910,200000.0
1443500385,910,155000.0
226039186,910,299950.0
8082400011,910,570000.0
3298700125,910,280000.0
7899800045,910,107000.0
5417600130,910,244500.0
6381500170,910,235000.0
1430800258,910,244000.0
623049093,910,219900.0
8820903080,910,455000.0
6381500170,910,365000.0
5071500140,910,221000.0
8005100360,910,169900.0
293000180,910,370000.0
4024101715,910,306000.0
2422059015,910,533050.0
2268000370,910,190000.0
5309101395,910,415000.0
2920700220,910,275000.0
4435600330,910,165000.0
945000410,910,265000.0
5145100310,910,305000.0
5683000033,910,515000.0
5540800100,910,245000.0
461002050,910,450000.0
7551300065,910,425000.0
3336001360,910,254000.0
4022900951,910,305000.0
9407000990,910,239900.0
1604600660,910,350000.0
3043200035,910,600000.0
5101405274,910,389000.0
2594200350,910,445000.0
123000110,910,520000.0
2810600015,910,400000.0
5556900080,910,169000.0
5379800500,910,255000.0
5417600130,910,301000.0
4232901990,910,605000.0
7312400075,910,422500.0
2872100245,910,465000.0
7899800045,910,232900.0
1322049150,910,85000.0
7972601680,910,290000.0
8856000545,910,100000.0
2781270530,910,193000.0
3188100065,910,405000.0
2359300030,910,565000.0
3211200420,910,300000.0
3880900236,910,455000.0
3211100860,910,274250.0
7696500280,910,182500.0
1423200170,910,223000.0
9465200405,910,412000.0
8807300130,910,330000.0
3995700245,910,285000.0
4443800705,910,465000.0
4406000050,910,225000.0
3500100226,920,340895.0
1450100390,920,208000.0
726059047,920,310000.0
1931300850,920,427000.0
2402100205,920,412133.0
3224079005,920,255000.0
1245500250,920,555500.0
1555200590,920,206000.0
3530500010,920,176000.0
3886902445,920,535000.0
7140800100,920,125000.0
3501600100,920,490000.0
2397100155,920,589000.0
4109600306,920,475000.0
1450100390,920,125000.0
3935900232,920,207000.0
3935900232,920,237000.0
3856901880,920,514000.0
6300000212,920,265000.0
3031200246,920,250000.0
3058600050,920,285000.0
8651400680,920,179000.0
9485700150,920,275000.0
4059400515,920,229950.0
8651410670,920,189950.0
6329000380,920,319950.0
3332500636,920,356000.0
9523102420,920,535000.0
1555300010,920,203000.0
3213200215,920,600000.0
3751603173,920,212500.0
3826000735,920,202000.0
7129304200,920,200000.0
8084400010,920,650000.0
7116500705,920,156000.0
8113100150,920,210000.0
8651410240,920,209000.0
3331500650,920,356000.0
6300000213,920,255000.0
8651442810,920,152000.0
4031000460,920,199500.0
1105000015,920,417000.0
8888000055,920,530000.0
1231001110,920,380000.0
1702901500,920,365000.0
8651410330,920,215150.0
567000392,920,363000.0
3023039231,920,650000.0
312000295,920,400000.0
4310700570,920,280300.0
8651410190,920,179950.0
4365700330,930,275000.0
3223049073,930,235000.0
6083000037,930,230000.0
9238900855,930,700000.0
6882520050,930,250000.0
7227500865,930,141800.0
4302200336,930,300000.0
6821101837,930,368000.0
1862400132,930,379000.0
1723049008,930,200000.0
2324039077,930,306000.0
1524059027,930,675000.0
7017200120,930,358000.0
5100401315,930,395000.0
7327902612,930,269500.0
5249804760,930,479500.0
6414600070,930,210000.0
1498300775,930,355000.0
8655900100,930,230950.0
4337000070,930,200000.0
1900000195,930,100000.0
3692900010,930,445000.0
423049067,930,160000.0
1021000060,930,550500.0
4058801310,930,287000.0
8835200800,930,281000.0
2172000035,930,190000.0
7334501130,930,255000.0
6058600385,930,390000.0
3828000405,930,176500.0
2254501620,930,500000.0
5207200360,930,420000.0
2144800615,930,190000.0
1868900395,930,500000.0
3424069076,930,360000.0
2023049218,930,105500.0
3530490160,930,178500.0
2023049218,930,445000.0
3330500075,930,465000.0
3448001975,930,351000.0
751000020,930,290000.0
1513800170,930,392500.0
1446401220,930,226950.0
3298201290,940,370000.0
7170200085,940,481203.0
1432701430,940,242500.0
1950900005,940,185000.0
2946001675,940,234000.0
6430500086,940,341000.0
7789000080,940,253905.0
3123039089,940,252000.0
3755000020,940,342500.0
7789000120,940,229000.0
363000045,940,520000.0
2023049361,940,246500.0
9357000230,940,267000.0
3126049261,940,259250.0
7889601320,940,115000.0
8151600470,940,121800.0
7000100635,940,600000.0
7788400170,940,230000.0
7942600310,940,375000.0
3893100327,940,355000.0
1148000190,940,249950.0
148000450,940,399000.0
2770601365,940,473000.0
1951100100,940,180000.0
3550800040,940,223000.0
9521101520,940,543000.0
5589300210,940,265000.0
3298200620,940,358000.0
2767601815,940,356000.0
3298300210,940,435000.0
3034200410,940,430000.0
3298201170,940,350000.0
8122100595,940,212700.0
5101402472,940,340500.0
8122100290,940,392000.0
2641800060,940,239000.0
3626039250,940,283000.0
3693901801,940,575000.0
7453000070,940,275000.0
8911000445,940,329000.0
3235100110,940,280000.0
1105000233,940,255000.0
3327750020,940,347000.0
1236300268,940,500000.0
6021501685,940,352000.0
8857600960,940,205000.0
3223059217,940,225000.0
7468900235,940,163500.0
8856001090,940,185900.0
9435300051,940,354000.0
567000385,940,362500.0
2767602490,940,551000.0
2129700320,940,250000.0
2372800145,940,219950.0
6413600192,940,325000.0
2695600190,940,416000.0
4318200090,940,375000.0
9558800025,940,225000.0
1062100085,940,350000.0
9498200046,940,443500.0
2742100016,940,260000.0
6684500040,940,725000.0
7972604345,950,137000.0
9353300220,950,285000.0
4024101050,950,305000.0
3530420020,950,162950.0
2968801105,950,200000.0
1708400370,950,339000.0
9358002305,950,430000.0
7129302185,950,290000.0
4443801590,950,520000.0
7750500120,950,300000.0
3881900605,950,445000.0
1238500978,950,365000.0
3336000791,950,325000.0
1432400060,950,230000.0
603001045,950,256000.0
3319500299,950,304000.0
3204300610,950,450000.0
2202500080,950,248000.0
625049299,950,482000.0
4027701055,950,515000.0
9477200460,950,350000.0
993002325,950,430000.0
4365700450,950,193000.0
4319200820,950,333000.0
705000120,950,395000.0
3101500010,950,320000.0
1839900080,950,335000.0
2767604253,950,396000.0
7789000235,950,286000.0
7137900410,950,190000.0
8570900162,950,193500.0
2258500049,950,469000.0
3856904740,950,490000.0
7518505345,950,550000.0
2201500490,950,435000.0
7972602435,950,287000.0
9834200411,950,390000.0
9285800345,950,320000.0
1930301555,950,500000.0
6852700279,950,475000.0
9212900300,950,492000.0
